family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,160,159,159,159,26.041,1176.69,1,1
complete_graph,160,159,159,159,25.364,1207.81,1,1
complete_graph,160,159,159,159,24.113,1172.3,1,1
complete_graph,160,159,159,159,25.379,1131.6,1,1
complete_graph,160,159,159,159,24.282,1200.03,1,1
complete_graph,160,159,159,159,23.915,1196.75,1,1
complete_graph,160,159,159,159,25.638,1173.67,1,1
complete_graph,160,159,159,159,24.847,1218.49,1,1
complete_graph,160,159,159,159,24.821,1151.06,1,1
complete_graph,160,159,159,159,24.652,1218.91,1,1
complete_graph,160,159,316,159,25.972,1215.51,0,1
complete_graph,160,159,159,159,27.888,1217.93,1,1
complete_graph,160,159,159,159,24.454,1217.92,1,1
complete_graph,160,159,159,159,25.266,1187.2,1,1
complete_graph,160,159,159,159,26.047,1249.24,1,1
complete_graph,160,159,159,159,26.151,1162.72,1,1
complete_graph,160,159,159,159,25.866,1208.7,1,1
complete_graph,160,159,159,159,24.764,1160.73,1,1
complete_graph,160,159,159,159,24.941,1186.68,1,1
complete_graph,160,159,159,159,27.682,1240.17,1,1
complete_graph,160,159,159,159,24.775,1189.93,1,1
complete_graph,170,169,169,169,35.008,1332.58,1,1
complete_graph,170,169,169,169,30.933,1300.16,1,1
complete_graph,170,169,169,169,29.74,1266.58,1,1
complete_graph,170,169,169,169,29.915,1345.19,1,1
complete_graph,170,169,169,169,29.807,1291.61,1,1
complete_graph,170,169,169,169,57.105,1247.91,1,1
complete_graph,170,169,169,169,29.141,1270.31,1,1
complete_graph,170,169,169,169,28.455,1291.69,1,1
complete_graph,170,169,169,169,29.701,1339.64,1,1
complete_graph,170,169,169,169,30.749,1327.67,1,1
complete_graph,170,169,169,169,30.268,1300.68,1,1
complete_graph,170,169,169,169,30.883,1337.11,1,1
complete_graph,170,169,169,169,29.379,1279.97,1,1
complete_graph,170,169,169,169,28.706,1269.23,1,1
complete_graph,170,169,169,169,30.936,1305.19,1,1
complete_graph,170,169,169,169,34.357,1265.42,1,1
complete_graph,170,169,169,169,30.357,1296.93,1,1
complete_graph,170,169,169,169,29.864,1299.13,1,1
complete_graph,170,169,169,169,31.546,1269.91,1,1
complete_graph,170,169,169,169,31.584,1295.97,1,1
complete_graph,170,169,169,169,30.952,1309.38,1,1
complete_graph,170,169,169,169,29.455,1307.81,1,1
complete_graph,170,169,169,169,30.375,1351.51,1,1
complete_graph,170,169,169,169,32.212,1301.83,1,1
complete_graph,170,169,169,169,28.941,1310.74,1,1
complete_graph,170,169,169,169,30.661,1329.24,1,1
complete_graph,170,169,169,169,31.701,1328.7,1,1
complete_graph,170,169,169,169,30.973,1316.7,1,1
complete_graph,170,169,336,169,29.081,1318.08,0,1
complete_graph,170,169,336,169,28.994,1225.19,0,1
complete_graph,180,179,179,179,41.177,1449.72,1,1
complete_graph,180,179,179,179,35.735,1397.15,1,1
complete_graph,180,179,179,179,34.237,1377.26,1,1
