family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
watts_strogatz_graph,130,25,35,25,6.838,472.741,0,1
watts_strogatz_graph,130,25,63,25,6.931,470.565,0,1
watts_strogatz_graph,130,25,25,25,7.368,494.74,1,1
watts_strogatz_graph,130,25,30,25,6.439,473.31,0,1
watts_strogatz_graph,130,25,32,25,6.726,464.037,0,1
watts_strogatz_graph,130,25,30,25,6.895,451.553,0,1
watts_strogatz_graph,130,25,61,25,6.455,499.026,0,1
watts_strogatz_graph,130,25,28,25,7.062,456.951,0,1
watts_strogatz_graph,140,27,34,27,10.159,526.819,0,1
watts_strogatz_graph,140,27,35,27,9.036,542.575,0,1
watts_strogatz_graph,140,27,31,27,15.536,533.206,0,1
watts_strogatz_graph,140,27,63,27,8.004,489.047,0,1
watts_strogatz_graph,140,27,35,27,8.428,502.85,0,1
watts_strogatz_graph,140,27,36,27,8.515,514.196,0,1
watts_strogatz_graph,140,27,31,27,10.46,535.974,0,1
watts_strogatz_graph,140,27,31,27,8.309,496.954,0,1
watts_strogatz_graph,140,27,28,27,8.464,498.874,0,1
watts_strogatz_graph,140,27,40,27,8.278,502.966,0,1
watts_strogatz_graph,140,27,32,27,8.336,558.775,0,1
watts_strogatz_graph,140,27,27,27,8.424,512.852,1,1
watts_strogatz_graph,140,27,34,27,8.434,512.748,0,1
watts_strogatz_graph,140,27,37,27,8.684,501.045,0,1
watts_strogatz_graph,140,27,33,27,8.384,530.23,0,1
watts_strogatz_graph,140,27,32,27,9.006,507.029,0,1
watts_strogatz_graph,140,27,29,27,8.748,494.767,0,1
watts_strogatz_graph,140,27,33,27,8.565,513.41,0,1
watts_strogatz_graph,140,27,28,27,8.42,520.677,0,1
watts_strogatz_graph,140,27,31,27,8.261,504.212,0,1
watts_strogatz_graph,140,27,33,27,8.545,507.845,0,1
watts_strogatz_graph,140,27,30,27,8.443,504.402,0,1
watts_strogatz_graph,140,27,35,27,8.24,532.466,0,1
watts_strogatz_graph,140,27,36,27,8.412,497.146,0,1
watts_strogatz_graph,140,27,32,27,8.641,519.829,0,1
watts_strogatz_graph,140,27,33,27,8.439,512.304,0,1
watts_strogatz_graph,140,27,33,27,8.982,544.906,0,1
watts_strogatz_graph,140,27,32,27,9.057,500.008,0,1
watts_strogatz_graph,140,27,27,28,8.553,494.841,1,0
watts_strogatz_graph,140,27,28,27,8.674,505.865,0,1
watts_strogatz_graph,150,28,29,29,11.443,585.489,0,0
watts_strogatz_graph,150,28,40,28,11.313,573.006,0,1
watts_strogatz_graph,150,28,37,29,11.323,554.215,0,0
watts_strogatz_graph,150,28,30,28,10.711,601.098,0,1
watts_strogatz_graph,150,28,33,28,10.542,565.859,0,1
watts_strogatz_graph,150,28,41,28,10.468,566.741,0,1
watts_strogatz_graph,150,28,38,28,11.206,544.632,0,1
watts_strogatz_graph,150,28,30,28,9.667,580.142,0,1
watts_strogatz_graph,150,28,30,28,10.022,556.721,0,1
watts_strogatz_graph,150,28,38,29,10.608,559.236,0,0
watts_strogatz_graph,150,28,36,28,10.424,563.8,0,1
watts_strogatz_graph,150,28,35,28,17.178,532.581,0,1
watts_strogatz_graph,150,28,37,28,10.221,535.776,0,1
watts_strogatz_graph,150,28,31,28,12.711,536.715,0,1
watts_strogatz_graph,150,28,37,28,10.194,559.799,0,1
watts_strogatz_graph,150,28,38,29,9.443,546.45,0,0
watts_strogatz_graph,150,28,30,28,10.591,549.683,0,1
watts_strogatz_graph,150,28,31,28,10.315,559.36,0,1
watts_strogatz_graph,150,28,41,28,10.641,581.261,0,1
watts_strogatz_graph,150,28,31,29,10.471,589.12,0,0
watts_strogatz_graph,150,28,36,29,10.913,574.427,0,0
watts_strogatz_graph,150,28,34,28,10.503,565.682,0,1
watts_strogatz_graph,150,28,35,28,16.181,564.636,0,1
